	news_title	label
1239	Hasashen Masana Kan Tattalin Arzikin Najeriya a 2019	World
1240	Sakataren Harkokin Wajen Amurka ya ce kisan kare dangi aka yi a Myanmar	World
1241	Shan Taba Sigari a Afrika	Nigeria
1242	Ana Gudanar Da Bukin Ranar Ma'aikata Kishiyoyin Juna a Venezuela	World
1243	Asusun Yaki Da Cututuka Na Duniya Ya Bada Gudummuwa Domin Yaki Da Kanjamau A Najeriya	World
1244	Taron Dakarun Amurka Da Takwarorinsu Na Yankin Tafkin Chadi a Yamai	World
1245	Amurka Ba Za Ta Fasa Fada a Afghanistan Ba - Jim Mattis	World
1246	Najeriya na daya daga cikin kasashe shida da aka fi mutuwa da zazzabin cizon sauro a duniya	World
1247	Kutare sun koka dangane da rashin magani a jihar Niger	World
1248	Iran Ta Ce Akwai Yiwuwar Ta Tattauna Da Amurka	World
1249	Masana sun gano sauron dake sa zazzabi	World
1250	Italiya Ta Kama Mutanen Da Ake Zargi Da Azabtar Da Bakin Haure	Nigeria
1251	Har Yanzu Cutar Zazzabin Cizon Sauro Yana Cigaba Da Kashe Yara A Nijar	Africa
1252	Ragowar 'Yan Matan Chibok Sun Cika Kwanaki 2000 A Hannun 'Yan Boko Haram	Nigeria
1253	Amurka da Norway zasu hada hannu wajen inganta lafiyar mata a Afrika.	World
1254	Sojojin Sudan Sun Ce Ba Za Su Mika Omar Ga Kotun Duniya Ba	World
1255	Baya Ga Cutar Sankara, Sigari Na Haddasa Bugun Zuciya Da Shanyewar Bangaren Jiki	Health
1256	Ana Shirin Fara Taron Yaki Da Kwalara Na VOA A Bauchi	World
1257	Mathew Sieyefa Ya Zama Mukaddashin Shugaban Hukumar DSS	Africa
1258	Miyetti Allah Ta Fara Wayar Da Kan Matasa Kan Illar Shaye-shaye Da Bangar Siyasa	World
1259	Sabbin Fasahun Zamani Zasu Taimaka Wajen Magance Mace Macen Jarirai a Afrika	Nigeria
1260	Shagulgulan Sallah Sun Kankama a Najeriya Da Sauran Sassan Duniya	World
1261	Najeriya Na Cikin Jerin Kasashen Da Al’umominsu Ke Fama Da Talauci	World
1262	Kamaru Ta Shiga Tattaunawar Hadin Kai Kan Matsalolin Da Suka Addabi Kasar	Africa
1263	Sayfullo Saipov da ya nika mutane da mota a New York an sameshi da aikata laifuka 22	World
1264	Jihar Niger: 'Yan sara suka sun jikatta mutane fiye da 10 a Kontagora	World
1265	Yan Kasar Senegal Sun Dunguma Zuwa Rnufunan Zabe A Yau Lahadi	World
1266	Rwanda: Paul Kagame Ya Yi Wa Shugaban 'Yan Adawar Kasarsa Afuwa	Africa
1267	Madugun Adawan Sudan ta Kudu Ya Amince Da Yarjejeniyar Zaman Lafiya	Africa
1268	Guterres Ya Yaba Da Yadda Al'amura Ke Daidaituwa A Sudan	World
1269	Dumamar Yanayi: Duniya Na Fuskantar Babban Bala'i	World
1270	Masu Garkuwa Da Mutane Sun Tarwatsa Garuruwa 17 A Neja	World
1271	Dangantakar Habasha Da Eritrea Na Kara Karfi	World
1272	Yau Litinin Ce Ranar Maleriya Ta Duniya	Nigeria
1273	Hukumomi Da Shugabannin Addini A Nijar Sun Yi Allah Wadai Da Harin ChristChurch	Africa
1274	Amurka Ta Tsaurara Matakan Bada Izinin Zama Kasar	Nigeria
1275	Pakistan Na Shirin Korar Jakadan India A Kasarta	World
1276	Rundaunar Sojin Najeriya Ta Sanar Da Ruguza Wani Sansanin Boko Haram	Nigeria
1277	Siyasar Jihar Adamawa Ta Dauki Sabon Salo	Nigeria
1278	Wadanda Suka Sace Tagwaye A Zamfara Sun Yi Nadama	World
1279	Jam'iyyar Democrats Ta Amurka Ta Lashe Zaben Gwamnan Jihar Virginia da Jihar New Jersey	Politics
1280	Nijar: An Saki Dalibai Kimanin 100 Da Aka Kama Lokacin Zanga-zanga	Africa
1281	Dakarun Najeriya Sun Kashe ‘Yan bindiga 58 a Zamfara	World
1282	Hukumar Zaben Congo Ta Hana Bemba Tsayawa Takara	Politics
1283	An cire kasar Indiya a jerin kasashen dake fama da cutar Polio	Health
1284	Ana Rashin Gaskiya Wurin Sayen Tikitin Jirgin Kasa A Kaduna	World
1285	Watakila An Kawar Da Daya Daga Cikin Jinsunan Kwayoyin Cutar Polio	Health
1286	Tabargazar Lalata: Fafaroma Ya Ki Amincewa Da Murabus Din Babban Fada Na Faransa	World
1287	Janar Buratai Ya Jagoranci Jana'izar Janar Idriss Alkali (Murabus)	Nigeria
1288	Rundunar 'Yan Sandan Najeriya Ta Nemi Taimakon Sojojin Sama	Africa
1289	Wasu Gwamnonin Najeriya Da Na Maradi Sun Tattauna Batun Tsaro	World
1290	Kasar Libiya Ta Dawo Da Wasu 'Yan Gudun Hijira 161 Zuwa Najeriya	Africa
1291	Rayuka 26 Sun Salwanta a Harin Da Boko Haram Ta Kai Adamawa	Nigeria
1292	Kokarin Dinke Sabuwar Baraka Tsakanin 'Yan Jam'iyyar Republican	Nigeria
1293	Wa Ya Kashe Alex Badeh?	Nigeria
1294	Takaddama Ta Kaure Kan Inda Za A Bisne Mugabe	Nigeria
1295	Yan Chibok Sun Ce Gwamnatin Najeriya Ta Yi Biris Da Batun Ceto 'Yan Matan Da Suka Rage	World
1296	Majalisar Koli Ta Yaki Da Polio A Duniya Ta Ja Kunne	World
1297	Aisha Buhari Ta Caccaki Jami'an Tsaron Najeriya	Nigeria
1298	Lauyan Budurwar Stephen Paddock Wanda Ya Kashe Mutane a Las Vegas Yace Bata da Masaniya	World
1299	Libiya Ta Cimma Tsagaita Wuta, Amma Wuta Na Tashi	Nigeria
1300	Kasashen Afrika Na Ci Gaba Da Jajen Rasuwar Kofi Anan	World
1301	Babbar Cibiyar Islama Ta Goyi Bayan Yaki Da Polio	World
1302	Shin Garin Baga Ya Fada Hannun Boko Haram?	Nigeria
1303	Shugaban Kasar Cuba Zai Hada Kai da Amurka Don Yaki da Ebola	Africa
1304	VOA Da USAID Sun Yi Taron Kiwon Lafiya A Bauchi	World
1305	An Kama 'Yan Fashin Da Suka Addabi Yankunan Yammacin Afurka	Africa
1306	Ambaliyar Ruwa Na Baraza A Wasu Jihohin Yankin Niger-Delta	World
1307	Sifeton 'Yan Sandan Najeriya Ya Ba Da Umurnin Kama Almajiran El Zakzaky	Africa
1308	Wani Dan Jarida Ya sha Duka a Jihar Bauchi	Nigeria
1309	Yadda Rikicin Boko Haram Ya Shafi Harkokin Kasuwanci	Nigeria
1310	Ana Kara Samun Kwararar 'Yan Gudun Hijira A Kasashen Afrika	World
1311	An Kashe Likitan Ebola a Congo	World
1312	Manoma Sun Koka Akan Farashin Takin Zamani A Nijar	Africa
1313	Ambaliya Ta Hallaka Mutane Fiye Da 100 A Najeriya	Nigeria
1314	New Zealand: An Fara Mika Gawarwakin Wadanda Suka Mutu Ga Iyalansu	World
1315	Ministan Kiwon Lafiya Ya Zanta Akan Bullar Cutar Ebola a Jihar Rivers	Health
1316	Najeriya-Yajin Aikin Ma'aikata Ya Shiga Yini Na Biyu.	Nigeria
1317	China Na Neman Karin Bayani Kan Kama Shugabar Huawei	World
1318	Yadda Rufe Ma’aikatun Gwamnatin Amurka Ya Shafi Najeriya	World
1319	"""Ya Kamata A Kawo Karshen Ayyukan Ta'addanci A Najeriya"" - Rahoto"	Nigeria
1320	Gwamnatin Najeriya Ta Tsorata Da Zuwana Amurka - Atiku	Nigeria
1321	Shugaba Trump Ya Gana Da Firayin Minista Scott Morrison A Japan	World
1322	Yan Bindiga Sun Kashe Dogarawan Tsaro Na Juyin Yuya Hali a Iran	World
1323	Rundunar Tsaron Farin Kaya Ta Yi Babban Kamu A Nasarawa	World
1324	Filato: Wasu Maraha Sun Kashe Mutane 15 a Kauyukan Barikin Ladi	World
1325	‘Yan Najeriya Biyar Sun Rasu A Wajen Aikin Hajji	World
1326	Nigeriya Zata Shiga Jerin Kasashe Dake Fama Da Cutar Suga a 2030	Health
1327	An Hana Zirga-Zirga Ranar Zabe A Plato	World
1328	Hukumar WHO Na Neman Hadin Gwiwar Kafafen Sada Zumunci Akan Rigakafin Cututtuka	Nigeria
1329	China Tana Daukar Matakan Bunkasa Tattalin Arzikinta	World
1330	An Gana Tsakanin Kungiyar Miyetti Allah Da Kungiyar Sarakunan Gargajiya Ta Kirista	Nigeria
1331	Ban Manta Da ‘Yan Matan Chibok, Leah Sharibu Ba - Buhari	Nigeria
1332	Lumana Tana Iya Sauya Tarihi Inji Antonio Gutterres	World
1333	Lauyan Matar Da Ta Yi Kalaman Sabo Ga Manzon Allah Ya Arce Daga Pakistan	World
1334	Tsarin Iyali Hanya Ce Da Za'a Magance Mutuwar Uwa Da Yara	World
1335	An Samu Raguwar Cin Zarafin Al’umma Da ‘Yan Kato Da Gora Ke Yi a Najeriya	World
1336	Isra'ila Ta Kai Hari A Zirin Gaza	Nigeria
1337	Jam'iyyun Siyasa A Afrika Ta Kudu Sun Kimtsa Shiga Zabe Gobe Laraba	Nigeria
1338	Kotu AKe Jira Kafin a Bayyana Sakamakon Bauchi - INEC	Politics
1339	Yaki Da Cutar AIDS Na Fuskantar Kalubale A Najeriya Saboda Janyewar Wani Tallafi	Health
1340	Cibiyoyi sun hada hannu domin samar da maganin zazzabin cizon sauro mai arha a Najeriya	World
1341	Kasar Indiya ta Cika Shekaru Uku ba Tare da Bullar Polio ba	Nigeria
1342	Za'a Gabatarwa Majalisar Dinkin Duniya Bayani Game da Farmakin Da Aka Kai Kan Musulman Rohinga	World
1343	Abin Da Buhari Zai Je Yi a China	Nigeria
1344	Jihar Neja ta Baiwa Yara Rigakafin Polio	Health
1345	Kotu Ta Tabbatar Da Zaben Buhari	Nigeria
1346	Ana bukatar kudi domin nasarar yaki da zazzabin cizon sauro a Afika	Nigeria
1347	Sankarar Makogwaro Ba Za ta Hana Shugabar Argentina Aiki Ba	Nigeria
1348	An ba Yara Miliyan 3 da Dubu 400 Maganin Polio a Jihar Kaduna	World
1349	Babu Tabbaci Ko Burtaniya Zata Amince Da Shugabancin Boris	World
1350	Ra'ayoyin 'Yan Najeriya Kan Nadin Sabbin Ministoci	Nigeria
1351	Dangote Ya Ba 'Yan Gudun Hijira A Nijar Gudunmawa Ta Kimanin Dala Dubu 500,000	Africa
1352	Kana so ka Kare Kanka Daga Kamuwa da Cutar Ebola?	Health
1353	Kungiyar Likitocin kasa da kasa ta gudanar da aikin rigakafi a kasar Guinea	Africa
1354	Nijar: Bangarorin Jam'iyyar CDS Rahama Sun Yi Sulhu	Africa
1355	Cin Gyada Yana Rage Mutuwa Daga Kansa da Kuma Ciwon Zuciya	World
1356	Shugaba Erdogan Na Turkiya Na Huskantar Matsala A Zaben Yau	Politics
1357	Tana Kasa Tana Dabo Ministan Tsaro Dan-Ali Da Masarautu	World
1358	Najeriya Za Ta Fitar Da Dokar Shan Taba	Africa
1359	Jam'iyyar PDP Ta Bukaci Shugabanni INEC Da Na 'Yan Sanda Su Yi Murabus	Politics
1360	Ta Yiwu Amurka Ba Zata Rage Dakarun Ta Dake Afrika Kamar Yadda Ta Shirya Ba	Nigeria
1361	Gidauniyar Lawrence Ellison Ta Shiga Cikin Yaki Da Polio	World
1362	Mutumin da Ya Kitsa Hari Mafi Muni a Tarihin Amurka Ya Zauna Otel-otel a Dakunan dake Kallon Filayen da Ake Shirya Shagulgula	World
1363	Kwalara Ta Kashe Mutane Tara a Plato	World
1364	Sufeto Janar Na ‘Yan Sandan Najeriya Ya Bayar Da Gargadin Karshe Kafin Zabe	World
1365	Zirga Zirgan Ababan Hawa Sun Koma Yarda Suke A Birnin Khartoum	World
1366	Ana Gudanar Da Taro A Kan Yaki Da Akidar Tsaurin Ra'ayi A Kano	Nigeria
1367	Ra’ayoyin ‘Yan Najeriya Dake Kudu Maso Gabas Kan Dage Zabe	Nigeria
1368	Wata Matashiya Mai Shekaru 15 Ta Doke Sarauniyar Tennis	Nigeria
1369	Sinadarin Bitamin E Yana Iya Rage Kiba	Health
1370	An Sake Yin Garkuwa Da Wasu Turawa Biyu a Yankin Niger Delta	World
1371	Umurnin Hana Fita A Kudu Maso Gabashin Najeriya Bai Yi Tasiri Ba	Africa
1372	INEC Ta Ce Kemfen Zai Kare Ne Sa'o'i 24 Kafin Zabe	Politics
1373	An Ba Jihohi Shida Dalar Amirka miliyan 3 Domin Kokari A Yaki Da Cutar Polio	Health
1374	Adamawa: Yan Gudun Hijar Boko Haram Masu Dawowa Na Fuskantar Matsaloli	Nigeria
1375	Shagulgulan Marbatar Sabuwar Shekarar 2019 a Wasu Biranen Duniya	World
1376	Ana Sake Nazarin Gina Madatsar Ruwan Kafin Zaki a Jihar Bauchi	World
1377	Yau 'Yan Jarida A Mozambique Za Su Fara Biyan Kudin Rajista Mafi Yawa A Duniya	World
1378	Ministan Muhalli Ya Yi Murabus a Najeriya	Nigeria
1379	Sudan: Jama'a Sun Kauracewa Shaguna, Tituna a Khartoum	Nigeria
1380	Za A Dama Da Matasa A Majalisun Afghanistan	World
1381	Yan Sintiri A Adamawa Sun Kama 'Masu Satar Mutane	World
1382	Gwamnatin Najeriya ta sake salon yaki da cutar Polio	Health
1383	NIJAR: Jam'iyar CDS Rahama Ta Kori Wadansu Kusoshinta	Africa
1384	Dalilin Da Ya Sa Ba Mu Saki El Zakzaky Ba – Buhari	Nigeria
1385	Sudan: An Dakatar Da Tattaunawa Da Shugabannin Fararen Hula	World
1386	Wane Tasiri Janyewar Dakarun Amurka Daga Nijer Zai Yi?	World
1387	Boko Haram Ta Kai Hari A Kan Sojojin Najeriya A Kusa Da Maiduguri	Nigeria
1388	Da Batun Tsaron Najeriya Na Ke Kwana Na Tashi – Buhari	Nigeria
1389	NIJAR:Bincike Na Nuna Cewa Rikicin Boko Haram Na Karuwa	Africa
1390	Cikakken Bayanin Cutar Maleriya Kashi Na Hudu - Alamun Cutar Maleriya	Health
1391	Amurka Ta Hallaka 'Yan al-Shabab 35	Africa
1392	Yan Sandan Najeriya Sun Kashe 'Yan Bindiga 104 A Jihar Zamfara	World
1393	An Gaza Gano Wadanda Suka Nemi Hallaka Tsohon Sakataren Sarkin Kano	Nigeria
1394	Rima A Gida Tana Haddasawa Yara Kanana Mura Da Cututtukan Numfashi	World
1395	Mabanbantan Ra'ayoyi Akan Karawa 'Yan Sanda Albashi A Najeriya	Nigeria
1396	Shugabar Hong Kong Ta Yi Nadamar Zangazangar Yan Kasarta	World
1397	An Kashe Wasu 'Yan China 3 a Janhuriyar Afirka Ta Tsakiya	Africa
1398	Amurka Ta Yi Kashedi Na Hari A Kan Jirgin Dakon Man Saudiya	World
1399	An Dauki Matakin Tabatar da Rigakafin Yara a Jamhuriyar Nijar	Africa
1400	Jihar Yobe ta kara kason kudin yaki da cutar shan inna	Health
1401	Tsohon shugaban kasar Amurka Bill Clinton ya yi kira ga kungiyoyin yaki da cutar kanjamau su kula da tallafin da suke samu	Africa
1402	Wasu 'Yan Bindinga Sun Kashe Mutane 8 Akan Iyakar Nasarawa Da Binuwai	World
1403	Takaddamar Rundunar Sojin Najeriya Da Kungiyar Amnesty	Africa
1404	Masu Zanga Zanga Sun Yi Tattaki a Yini Na Biyu a Amurka	World
1405	MDD Ta Kafa Asusun Tallafawa Mutanen Da Rikicin Boko Haram Ya Shafa	Nigeria
1406	Sojojin Dake Filin Jirgin Saman Maiduguri Sun Yi Bore	World
1407	Cibiyar Yaki Da Cutar Kanjamau Ta Kasa A Najeriya Tana Neman Karin Kudi	Health
1408	Jam'iyyar APC Ta Amince Da Zaben 'Yar Tinke	Politics
1409	Harin Bam Ya Halaka Mutum 12 Afghanistan	World
1410	Kamen Wasu Matasan Arewacin Najeriya A Legas Cin Zarafi Ne - Inji Musa Jika	Nigeria
1411	An Karfafa Matakan Tsaro a Bauchi Gabanin Zaben Cike Gurbin Kujerar Sanata	Politics
1412	Jami'an Tsaro A Afghanistan Sun Kwato Lardin Badakhshan	World
1413	Mummunar Guguwa Ta Halaka Mutum 150 A Gabashin Afirka	Africa
1414	Hukumar EFCC Tayi Babban Kame A Jihar Kaduna	Nigeria
1415	Matakan Hana Barin Ciki	Nigeria
1416	New Zealand Za Ta Haramta Amfani Da Wasu Nau'ukan Bindigogi	World
1417	Yan Gudun Hijirar Najeriya Sun Sami Taimako	World
1418	Iran Na Barazanar Komawa Ga Shirinta Na Nukiliya	World
1419	An sami ci Gaba A Yunkurin Neman Maganin Cutar zazzabin Cizon Sauro	Health
1420	Hukumar Kiyaye Hatsari ta Najeriya ta Tura Jami'ai 35,000 Don sa Ido Akan Tituna	Nigeria
1421	Tsohon Shugaban Sudan Ya Gurfana Gaban Kotu Don Fuskantar Tuhuma	Africa
1422	Yaduwar Cutar Ebola ta Ragu	Health
1423	Nakasassu a Najeriya Sun Yaba Da Dokar Darajanta Su Da Aka Sawa Hannu	World
1424	Jinkirta Rantsar Da Shugaban Zimbabwe Ya Kawo Rashin Tabbas	Africa
1425	Gwamnan Jahar Bauchi Ya Sha Alwashin Sulhunta Sarki Sanusi Da Gwamna Ganduje	World
1426	Korea Ta Arewa Ta Ce Ba Ta Da Sha'awar Tattaunawa - Tillerson	Nigeria
1427	Kungiyar Kwadagon Najeriya Zata Fara Yajin Aiki Daga 12 Daren Laraba.	Africa
1428	Masu Ciwon Suga Sun Fi Yawa a Kasashen Afrika	World
1429	Bayan Kashe Wani Dan Jaridar Ghana-'Yan Jaridar Kasar Sun Ce Yanzu Aiki Yake	World
1430	Rouhani: Ba Za Mu Tattauna Da Amurka Ba Muddin Akwai Takunkumi Akan Iran	World
1431	Najeriya Tana Baya A Jerin Kasashen Da Aka Sami Raguwar Mutuwa Ta Cutar HIV	Health
1432	Wata Cuta Mai Kamar Mura ta Addabi Kasar Saudi Arabia, me Masu Umra Zasu Domin Kare Kansu?	World
1433	Ana Yiwa Mata Da Yara Fyade A Gidajen Yarin Maiduguri-Amnesty International	World
1434	Libya: Yajin Cin Abinci Ya Shiga Yini Na Hudu	Nigeria
1435	Zaben 2019: Da Buhari da Atiku Ne Za Su Gwabza	Nigeria
1436	MDD: An Kaddamar Da Sabon Tsarin Kiwon Lafiya Ga Kowa Na Duniya	World
1437	Gwamnatin jihar Katsina ta shiga yaki da zazzabin cizon sauro	Nigeria
1438	Bankin Duniya Yayi gargadi Game Da Tsadar Abinci A Duniya	World
1439	Marayu, Gajiyayyu Sun Samu Tallafin Abinci a Nijar	Africa
1440	Firayim Ministan Kasar Mali Da Mambobinsa Sunyi Ritaya	Nigeria
1441	Wasu Matasa A Nijer Sun Yi Wani Gangami Akan Yaki Da Illolin Canjin Yanayi	World
1442	An Bada Umurnin Bude Kasuwar Kifin Diffa	World
1443	Facebook: Kotun Tarayyar Turai Ta Yanke Hukuncin Kare Kanta Daga Batanci	Africa
1444	Ana Ta Kira Ga Amurka Ta Hana Amfani Da Irin Jirgin Da Ya Fadi a Habasha	World
1445	XIX International AIDS Conference July 22-27, 2012	Nigeria
1446	An Kirkiro Munmunan Sabon Nau'in Kwayar Cutar Murar Tsuntsaye	Health
1447	Majalisa Jihar Kano Zata Bincike Batun Bidiyon Ganduje	Nigeria
1448	Za A Fara Kwaryakwaryan Yajin Aiki A Venezuela	World
1449	Sojojin Najeriya Sun Kubutar Da ‘Yar Bautar Kasa Daga Hannun Boko Haram	Nigeria
1450	Wasu Sojojin Masar 15 Sun Bata	World
1451	Jami'yun Hamayyar Nijar Sun Nemi ECOWAS Ta Shiga Batun Zabe Mai Zuwa	Africa
1452	Harkar Tsaro Ta Kara Tabarbarewa a Tsakanin Abuja Da Kaduna	World
1453	Dawo Da PDP Karagar Mulkin Najeriya Kuskure Ne - Ribadu	Politics
1454	Mayakan Saman Najeriya Sun Rugurguza Sansanin Yan Bindigar Zamfara	World
1455	Anambra: Yan Awaren Biyafara Sun Kashe Wani Dan Sanda, Sun Kuma Raunata Wasu Biyu, a Nnewi.	World
1456	An Gano Kwayar Cutar Ebola a Kasar Guinea	Health
1457	Puerto Rico Tana Fama Da Matsaloli Bayan Bala'in Guguwar Maria.	World
1458	An Kashe Musulmi 'Yan Kabilar Rohingya Da Dama - MDD	World
1459	May Za Ta Sake Neman A Jinkirta Ficewar Burtaniya Daga EU	World
1460	Rundunar Sojojin Saman Najeriya Ta Halaka 'Yan Boko Haram 40	Nigeria
1461	Kotu Ta Soke Umurnin Dakatar Da Hukumar DAAR Communications	Nigeria
1462	Gwamnatin Najeriya na Kokarin Yaki da Cutar Ebola	Health
1463	An Gina Wani Kauyen Mata Zalla a Syria	World
1464	Asusun Horar Da Ma'aikata Na ITF Ya Hada Gwiwa Da Majalisar Dinkin Duniya	World
1465	Najeriya Mutane Suka Fi Bacewa A Duniya	World
1466	Masu Bada Taimako Sunyi Alkawarin Kauda Cutar Kanjamau, Tarin Fuka, Da Cutar Cizon Sauro	Health
1467	Ebola Ta Hallaka Mutane Sama Da Dubu Daya A Kasar Kongo	World
1468	An Sake Maido Da Dokar Hana Fita A Kaduna	World
1469	Zaben Najeriya: An Tafka Muhawara Tsakanin Yan Takarar Mataimakin Shugaban Kasa	Africa
1470	Mata Sun Yunkuro A Jahar Adamawa	World
1471	Ana Bukatar Magance Yunwa Da Gaggawa A Arewa Maso Gabashin Afirka - MDD	World
1472	An Sace Limamin Addinin Krista Dan Asalin Kasar Italiya A Niger	World
1473	An Samu Karuwar Yawan 'Yan Gudun Hijira a Duniya	World
1474	Taliban Ta Janye Dakatarwar Da Ta Yi Wa Kungiyar Agaji Ta Red Cross	World
1475	Al’umomin kasar Nijar Sun Nemi ‘Yan Najeriya Su Kaucewa Tashin Hankali	Africa
1476	Kungiyoyin Kwadagon Nigeria Za Su Fara Yajin Aiki	Nigeria
1477	‘Yan majalisar dokoki sun nemi yin Gwajin cutar kanjamau ga duk masu yin aure	Health
1478	Hukumar CENI Ta Nijer Ta Hada Hannu Da Kamfanin Gemalto Don Shirin Babban Zabe	Africa
1479	Carrie Lam Ta Ce Ba Zata Sauka Daga Mulki Ba	Nigeria
1480	Trump Ya Amsa Cewa Ya Yi Magana Da Shugaban Ukraine Kan Almundahana	Africa
1481	Britaniya Na Niyar Sake Wani Sabon Shirin Ficewa Daga Tarayyar Turai	World
1482	Wani Hari A Mogadishu Ya Hallaka Mutane Sama Da Goma	World
1483	Yadda Canza Sheka Ke Shafar Tsarin Damokaradiyar Najeriya	Africa
1484	Tsaro: Halin Da Najeriya Ke Ciki a Shekara 59	World
1485	An sami karuwar yara dake dauke da cutar Polio a Najeriya	Health
1486	An Samu Bular Cutar Amai Da Gudawa A Jihar Neja	Health
1487	Masu Ruwa Da Tsaki Sun Daura Damarar Kawo Karshen Rikicin Makiyaya Da Manoma A Jihar Adamawa	World
1488	An Kammala Zaben Majalisar Dokokin Kasar Tunisiya	Politics
1489	Bullar Polio A Somaliya Na Barazana Ga Sauran Sassan Afirka	Nigeria
1490	Yan Adawa Sun Kauracewa Taron Jin Shawarwari Akan Kundin Zaben Nijer	Politics
1491	Takaddama Tsakanin Alkalai Da Gwamnatin Jamhuriyar Nijar	Africa
1492	Babu Wanda Ya Fi Karfin Doka, Zan Hukunta Sarakuna - Matawalle	Politics
1493	Kungiyar Matasan Nijar Ta Shirya Taron Yaki Da Tsatsauran Ra'ayin Addini	Africa
1494	Najeriya Ta Sami Koma Baya A Yaki Da Mutuwar Jarirai	Nigeria
1495	Ana Kyautata Zaton An Kashe Dan Osama Bin Laden	World
1496	An Fara Taron Kasa da Kasa Kan Yaki Da Safarar Mutane A Abuja	World
1497	Majalisar Dattawan Najeriya Na Ci Gaba Da Kokarin Ganin An Daina Bara	World
1498	Rashin Maganin Rigakafi Ya Rage Ci gaban Da Aka Samu A Shawo Kan Illar Kyanda	World
1499	Rahoto Kan Bakin Hauren Da Suka Mutu Cikin Shekaru Hudu	World
1500	Kano: Majalisar Dokoki Ta Amince Da Kudurin Karin Masarautu	Nigeria
1501	"Zaben Jahar Kano Ma ""Bai Kammala"" Ba"	Nigeria
1502	Mutane 13 Sun Mutu a Bauchi a Hatsarin Moto	World
1503	Yadda Zabe Yake Tafiya A Jihar Katsina	Nigeria
1504	Nadin Sabon Shugaban Hukumar DSS Ya Bar Baya Da Kura	Africa
1505	Ra’ayin Wasu Akan Labaran Da Suke Ji	World
1506	Yau ce ranar bikin cika ciki a nan Amurka	World
1507	Zaben Gwamnan Taraba: APC Ta Ce Za Ta Ruga Kotu	Politics
1508	Lauyoyi Sun Nemi Australia Ta Hana Burtaniya Mika Assange Ga Amurka	World
1509	Gwamnatin Nijar Ta Maka Hama Amadou a Kotu	Africa
1510	Yan Kasar Haiti Na Zanga Zanga Nuna Kyamar Gwamnati	World
1511	Yan Jam'iyyar APC Na Ci Gaba Da Mai Da Martani	Politics
1512	Fadar Shugaban Amurka Ta Yi Fushi da Alkalin da Ya Yi Watsi da Umurnin Hana 'Yan Wasu Kasashe Shiga Amurka	Africa
1513	An Gudanar Da Zaben Mali Cikin Tsauraran Matakan Tsaro	Politics
1514	Shugaba Trump Ya Sake Caccakar Shugabannin Hukumomin Binciken Sirrin Amurka	World
1515	Trump Da Kim Jong Un Na Ci Gaba Da Jefa Kalaman Batanci a Junansu	World
1516	Koriya Ta Arewa Na Shirin Kera Nukiliya	Nigeria
1517	Shugaba Buhari Ya Tabbatarwa 'Yan Najeriya Zabe Cikin Lumana	Nigeria
1518	Turkiyya Na Neman Izinin Bincikar Ofishin Jakadancin Saudiyya	Nigeria
1519	Pakistan Tayi Kira Ga Kasashen Duniya Su Jawa India Kunne	World
1520	Gwajin Makamin Da Koriya Ta Arewa Ta Yi Bai Saba Alkawari Ba- Inji Trump	Nigeria
1521	Amurka, Birtaniya Sun Ba Najeriya Shawara Kan Zaben 2019	Politics
1522	Masar Ta Sake Shiga Kangin Zanga Zangar Adawa Da Gwamnati	Nigeria
1523	Legas Ta Gindaya Sharuddan Saka Hijabi a Makarantu	Nigeria
1524	Zargin Rashawa: Ganduje Ya Tura Wakili Domin Ba Da Bahasi	World
1525	Ra'ayoyin Shugaba Buhari da Atiku Abubakar Sun Banbanta Kan Harkokin tsaro	Nigeria
1526	Hambararren Shugaban Masar Mohammed Morsi Ya Rasu	Africa
1527	Ebola: Wadanda Suka Yi Alkawarin Ba Da Kudade Ba Su Cika Ba - Guterres	World
1528	Birtaniya Da Wasu Kasashen Turai Sun Bukaci A Gudanar da Sabon Zabe A Venezuela	World
1529	Yan Najeriya Na Iya Ci Gaba Da Zama A Afirka Ta Kudu - Jakada	Nigeria
1530	An Yi Wa Manhajar WhatsApp Kutse	World
1531	MDD: Babu Tsaron Da 'Yan Rohingya Za Su Iya Komawa Myanmar	World
1532	Atiku, Buhari Sun Yi Hasashen Samun Nasara	Nigeria
1533	An Kaddamar Da Shimfida Bututun Mai Tsakanin Nijar Da Benin	Africa
1534	Mutuwar Mutane Sama Da Hamsin: An Fara Zaman Makoki A Jamhuriyar Nijar	Africa
1535	Yau Ta Ke Ranar Yaki Da Polio Ta Duniya	World
1536	Wata Mace Da Danta Sun Warke Daga Cutar Ebola	Health
1537	Isira'ila Ta Kai Hari Kan Wasu Kayan Yakin Iran a Siriya	World
1538	Bankin Duniya Yace Talauci Ya Ragu A Duniya, Amma....	World
1539	An Hana 'Yan Saudiyya 18 Shiga Turai Akan Kisan Jamal Khashoggi	World
1540	Dan Gwagwarmaya John Lewis Zai Kaurace Hidima Saboda Trump	Nigeria
1541	An Kai Hari A Wani Masallacin Kasar New Zealand	World
1542	Wasu 'Yan Gudun Hijira 19 Sun Mutu a Turkiyya a Hatsarin Mota	World
1543	Gobara A India Ta Lakume Rayuka Goma Sha Bakwai	World
1544	Sarkin Bauchi Ya Nemi a Kafa Dokar Tilasta Rigakafin Polio	Nigeria
1545	An Yi Taro Kan Hanyoyin Sarrafa Kudade A Ma'aikatun Gwamnati	World
